"R"," R", "2210532","18:27:29.859476","195.73.151.50","172.16.113.84","TELNET","60","Telnet Data ..."
"R"," R", "2210533","18:27:29.877779","172.16.113.84","195.73.151.50","TCP","60","10266 → 23 [ACK] Seq=2198 Ack=28794 Win=32120 Len=0"
"R"," R", "2210534","18:27:29.983574","","","LOOP","60","Reply"
"R"," R", "2210535","18:27:30.350269","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1a MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210536","18:27:30.351235","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1a No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210537","18:27:30.351564","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210538","18:27:30.352020","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210539","18:27:30.416769","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xd225 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210540","18:27:30.417216","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xd225 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210541","18:27:30.417985","172.16.112.100","172.16.112.20","DNS","126","Standard query 0xd226 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "2210542","18:27:30.418456","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0xd226 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210543","18:27:30.419177","172.16.112.100","172.16.112.20","DNS","120","Standard query 0xd227 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "2210544","18:27:30.419650","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0xd227 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "2210545","18:27:30.477455","172.16.0.1","224.0.0.9","RIPv2","86","Response"
"R"," R", "2210546","18:27:30.540715","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1c MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210547","18:27:30.541289","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1c No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210548","18:27:30.541608","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210549","18:27:30.542054","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210550","18:27:30.669260","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xd228 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210551","18:27:30.670093","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xd228 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210552","18:27:31.006285","172.16.112.100","172.16.112.20","DNS","126","Standard query 0xd229 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "2210553","18:27:31.007240","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0xd229 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210554","18:27:31.039954","172.16.112.100","172.16.112.20","DNS","120","Standard query 0xd22a A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "2210555","18:27:31.040426","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0xd22a No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "2210556","18:27:31.530793","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1e MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210557","18:27:31.531782","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1e No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210558","18:27:31.592463","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c1f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210559","18:27:31.592919","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c1f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210560","18:27:31.625595","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xd22b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210561","18:27:31.626137","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xd22b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210562","18:27:31.626903","172.16.112.100","172.16.112.20","DNS","126","Standard query 0xd22c A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "2210563","18:27:31.627369","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0xd22c No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210564","18:27:31.628082","172.16.112.100","172.16.112.20","DNS","120","Standard query 0xd22d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "2210565","18:27:31.628552","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0xd22d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "2210566","18:27:31.704204","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c20 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210567","18:27:31.704652","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c20 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210568","18:27:31.704937","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x8c21 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210569","18:27:31.705382","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x8c21 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210570","18:27:31.737856","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xd22e A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "2210571","18:27:31.738310","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xd22e No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "2210572","18:27:31.739035","172.16.112.100","172.16.112.20","DNS","126","Standard query 0xd22f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
