"R"," R", "3001290","20:54:30.631370","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb224 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001291","20:54:30.631716","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb225 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001292","20:54:30.632160","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb225 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001293","20:54:30.646415","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b34 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001294","20:54:30.646855","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b34 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001295","20:54:30.647635","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b35 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001296","20:54:30.648089","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b35 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001297","20:54:30.648817","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b36 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001298","20:54:30.649268","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b36 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001299","20:54:31.905895","","","ARP","60","Who has 172.16.113.50? Tell 172.16.112.20"
"R"," R", "3001300","20:54:31.905956","","","ARP","60","Who has 172.16.112.100? Tell 172.16.112.20"
"R"," R", "3001301","20:54:31.906076","","","ARP","60","172.16.112.100 is at 00:10:5a:9c:b2:54"
"R"," R", "3001302","20:54:31.906531","","","ARP","60","172.16.113.50 is at 08:00:20:09:b9:49"
"R"," R", "3001303","20:54:31.984232","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb226 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001304","20:54:31.985368","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb226 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001305","20:54:31.990775","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb227 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001306","20:54:31.991381","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb227 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001307","20:54:31.999388","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b37 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001308","20:54:31.999922","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b37 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001309","20:54:32.000687","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b38 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001310","20:54:32.001215","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b38 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001311","20:54:32.001937","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b39 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001312","20:54:32.002626","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b39 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001313","20:54:32.772047","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb228 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001314","20:54:32.773070","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb228 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001315","20:54:32.773370","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb229 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001316","20:54:32.773820","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb229 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001317","20:54:32.781879","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b3a A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001318","20:54:32.782444","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b3a No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001319","20:54:32.783168","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b3b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001320","20:54:32.783932","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b3b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001321","20:54:32.784620","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b3c A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001322","20:54:32.785442","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b3c No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001323","20:54:32.963008","","","LOOP","60","Reply"
"R"," R", "3001324","20:54:36.595618","","","ARP","60","Who has 172.16.0.1? Tell 172.16.112.5"
"R"," R", "3001325","20:54:36.597177","","","ARP","60","172.16.0.1 is at 00:10:7b:38:46:33"
"R"," R", "3001326","20:54:36.597976","172.16.112.5","172.16.0.1","ICMP","64","Echo (ping) request  id=0x0008, seq=41807/20387, ttl=32"
"R"," R", "3001327","20:54:36.599570","172.16.0.1","172.16.112.5","ICMP","64","Echo (ping) reply    id=0x0008, seq=41807/20387, ttl=255 (request in 3001326)"
"R"," R", "3001328","20:54:36.788630","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22a MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001329","20:54:36.789691","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22a No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001330","20:54:36.790045","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001331","20:54:36.790492","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001332","20:54:36.823598","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b3d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001333","20:54:36.824038","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b3d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001334","20:54:36.837589","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b3e A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001335","20:54:36.838043","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b3e No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001336","20:54:36.851576","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b3f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001337","20:54:36.852031","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b3f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001338","20:54:38.019518","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22c MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001339","20:54:38.020604","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22c No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001340","20:54:38.020953","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001341","20:54:38.021457","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001342","20:54:38.029556","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b40 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001343","20:54:38.030080","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b40 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001344","20:54:38.030847","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b41 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001345","20:54:38.031325","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b41 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001346","20:54:38.032059","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b42 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001347","20:54:38.032521","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b42 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001348","20:54:40.792823","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22e MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001349","20:54:40.794370","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22e No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001350","20:54:40.794725","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb22f A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001351","20:54:40.795712","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb22f No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001352","20:54:40.810059","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b43 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001353","20:54:40.810939","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b43 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001354","20:54:40.811977","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b44 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001355","20:54:40.812686","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b44 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001356","20:54:40.813425","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b45 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001357","20:54:40.813997","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b45 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001358","20:54:41.907889","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb230 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001359","20:54:41.908929","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb230 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001360","20:54:41.909270","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb231 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001361","20:54:41.909712","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb231 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001362","20:54:41.956341","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b46 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001363","20:54:41.956784","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b46 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001364","20:54:41.964022","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b47 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001365","20:54:41.964478","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b47 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001366","20:54:41.971737","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b48 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001367","20:54:41.972188","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b48 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "3001368","20:54:42.815210","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb232 MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001369","20:54:42.815661","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb232 No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001370","20:54:42.816006","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xb233 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001371","20:54:42.816447","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xb233 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001372","20:54:42.824637","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x0b49 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "3001373","20:54:42.825077","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x0b49 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001374","20:54:42.825849","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x0b4a A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "3001375","20:54:42.826301","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x0b4a No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "3001376","20:54:42.827030","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x0b4b A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "3001377","20:54:42.827467","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x0b4b No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
