"R"," R", "1663396","17:18:09.499190","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xad1c No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "1663397","17:18:09.499542","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xad1d A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "1663398","17:18:09.499988","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xad1d No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "1663399","17:18:09.509483","172.16.112.100","172.16.112.20","DNS","113","Standard query 0x03a7 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "1663400","17:18:09.509927","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0x03a7 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "1663401","17:18:09.513559","172.16.112.100","172.16.112.20","DNS","126","Standard query 0x03a8 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil"
"R"," R", "1663402","17:18:09.514149","172.16.112.20","172.16.112.100","DNS","192","Standard query response 0x03a8 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.eyrie.af.mil SOA hobbes.eyrie.af.mil"
"R"," R", "1663403","17:18:09.518017","172.16.112.100","172.16.112.20","DNS","120","Standard query 0x03a9 A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil"
"R"," R", "1663404","17:18:09.518732","172.16.112.20","172.16.112.100","DNS","173","Standard query response 0x03a9 No such name A hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil.af.mil SOA aesop.world.net"
"R"," R", "1663405","17:18:09.545532","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "1663406","17:18:09.559055","194.7.248.153","172.16.113.105","TCP","60","23 → 25134 [ACK] Seq=39404 Ack=7050 Win=32735 Len=0"
"R"," R", "1663407","17:18:09.561807","172.16.112.100","172.16.112.20","DNS","113","Standard query 0xad1e MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil"
"R"," R", "1663408","17:18:09.562726","172.16.112.20","172.16.112.100","DNS","179","Standard query response 0xad1e No such name MX hume.eyrie.af.mil@hume.eyrie.af.mil@hume.eyrie.af.mil SOA hobbes.eyrie.af.mil"
