"R"," R", "87406","08:44:20.644219","172.16.112.20","172.16.118.255","RIPv1","66","Response"
"R"," R", "87407","08:44:21.934707","172.16.113.50","172.16.112.100","TCP","60","1030 → 25 [FIN, ACK] Seq=1946 Ack=153 Win=4096 Len=0"
"R"," R", "87408","08:44:21.934904","","","ARP","60","Who has 172.16.113.50? Tell 172.16.112.100"
"R"," R", "87409","08:44:21.935440","","","ARP","60","172.16.113.50 is at 08:00:20:09:b9:49"
"R"," R", "87410","08:44:21.935542","172.16.112.100","172.16.113.50","TCP","60","25 → 1030 [ACK] Seq=153 Ack=1947 Win=8757 Len=0"
"R"," R", "87411","08:44:24.527920","","","LOOP","60","Reply"
"R"," R", "87412","08:44:25.011387","194.7.248.153","172.16.112.100","TCP","60","3394 → 25 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"R"," R", "87413","08:44:25.011527","172.16.112.100","194.7.248.153","TCP","60","25 → 3394 [SYN, ACK] Seq=0 Ack=1 Win=8760 Len=0 MSS=1460"
"R"," R", "87414","08:44:25.012256","194.7.248.153","172.16.112.100","TCP","60","3394 → 25 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"R"," R", "87415","08:44:25.019497","172.16.112.100","172.16.112.20","DNS","86","Standard query 0x002c PTR 153.248.7.194.in-addr.arpa"
"R"," R", "87416","08:44:25.020418","172.16.112.20","192.168.1.20","DNS","86","Standard query 0x680d PTR 153.248.7.194.in-addr.arpa"
"R"," R", "87417","08:44:25.025018","192.168.1.20","172.16.112.20","DNS","152","Standard query response 0x680d No such name PTR 153.248.7.194.in-addr.arpa SOA aesop.world.net"
"R"," R", "87418","08:44:25.025582","172.16.112.20","172.16.112.100","DNS","152","Standard query response 0x002c No such name PTR 153.248.7.194.in-addr.arpa SOA aesop.world.net"
"R"," R", "87419","08:44:25.026062","172.16.112.100","194.7.248.153","NBNS","92","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"R"," R", "87420","08:44:25.027169","194.7.248.153","172.16.112.100","ICMP","120","Destination unreachable (Port unreachable)"
"R"," R", "87421","08:44:25.254569","172.16.113.84","192.168.1.20","IRC","124","Request (PRIVMSG)"
"R"," R", "87422","08:44:25.258013","192.168.1.20","172.16.113.204","IRC","155","Response (PRIVMSG)"
"R"," R", "87423","08:44:25.258458","172.16.113.204","192.168.1.20","IRC","60","Request"
"R"," R", "87424","08:44:25.260765","192.168.1.20","172.16.113.84","IRC","155","Response (PRIVMSG)"
"R"," R", "87425","08:44:25.261147","172.16.113.84","192.168.1.20","IRC","60","Request"
"R"," R", "87426","08:44:25.262229","192.168.1.20","172.16.113.84","IRC","155","Response (PRIVMSG)"
"R"," R", "87427","08:44:25.262616","172.16.113.84","192.168.1.20","IRC","60","Request"
"R"," R", "87428","08:44:25.269236","192.168.1.20","172.16.113.84","TCP","60","6667 → 14367 [ACK] Seq=2257 Ack=568 Win=32169 Len=0"
"R"," R", "87429","08:44:25.279218","192.168.1.20","172.16.113.84","TCP","60","6667 → 10251 [ACK] Seq=2838 Ack=345 Win=32392 Len=0"
"R"," R", "87430","08:44:25.279431","192.168.1.20","172.16.113.84","TCP","60","6667 → 3394 [ACK] Seq=2576 Ack=688 Win=32049 Len=0"
"R"," R", "87431","08:44:25.279625","192.168.1.20","172.16.113.204","TCP","60","6667 → 20076 [ACK] Seq=1994 Ack=387 Win=32350 Len=0"
"R"," R", "87432","08:44:26.513946","172.16.112.100","194.7.248.153","NBNS","92","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"R"," R", "87433","08:44:26.514875","194.7.248.153","172.16.112.100","ICMP","120","Destination unreachable (Port unreachable)"
"R"," R", "87434","08:44:27.988938","172.16.0.1","224.0.0.9","RIPv2","86","Response"
"R"," R", "87435","08:44:28.013667","172.16.112.100","194.7.248.153","NBNS","92","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"R"," R", "87436","08:44:28.014632","194.7.248.153","172.16.112.100","ICMP","120","Destination unreachable (Port unreachable)"
"R"," R", "87437","08:44:29.514292","172.16.112.100","194.7.248.153","SMTP","86","S: 220 SMTP Server for hume ready"
"R"," R", "87438","08:44:29.529734","194.7.248.153","172.16.112.100","TCP","60","3394 → 25 [ACK] Seq=1 Ack=33 Win=32120 Len=0"
"R"," R", "87439","08:44:29.551653","194.7.248.153","172.16.112.100","SMTP","76","C: EHLO delta.peach.mil"
"R"," R", "87440","08:44:29.551932","172.16.112.100","194.7.248.153","SMTP","60","S: 500 "
"R"," R", "87441","08:44:29.552951","194.7.248.153","172.16.112.100","SMTP","76","C: HELO delta.peach.mil"
"R"," R", "87442","08:44:29.553273","172.16.112.100","194.7.248.153","SMTP","63","S: 250 OK "
"R"," R", "87443","08:44:29.554120","194.7.248.153","172.16.112.100","SMTP","91","C: MAIL From:<melvynl@delta.peach.mil>"
"R"," R", "87444","08:44:29.554534","172.16.112.100","194.7.248.153","SMTP","96","S: 250 OK Mail from melvynl@delta.peach.mil"
"R"," R", "87445","08:44:29.555463","194.7.248.153","172.16.112.100","SMTP","89","C: RCPT To:<wardc@hume.eyrie.af.mil>"
"R"," R", "87446","08:44:29.555852","172.16.112.100","194.7.248.153","SMTP","79","S: 250 OK Receipt to wardc"
"R"," R", "87447","08:44:29.556698","194.7.248.153","172.16.112.100","SMTP","60","C: DATA"
"R"," R", "87448","08:44:29.558904","172.16.112.100","194.7.248.153","SMTP","94","S: 354 Enter mail, end with <CRLF>.<CRLF>"
"R"," R", "87449","08:44:29.561339","194.7.248.153","172.16.112.100","IMF","1039","subject: Linda and discussions, ,             Linda and discussions home off for two weeks the  ,             context acoustic phonetics Lab.  It is held in  ,             normal density desktop Guide popular because;  ,             students and information from The awk sed.   ,             Scales Modern prose on problem I the one subset  ,             of a Topic: the positive configuration files  ,             Models is irresponsible.  Extension as we are  ,             Mailing list Ai with the graphical context: is  ,             in Cash invoices that list of within the Digit  ,             error rates.   ,   , Session follows Deferred message for example, The documentation Pc from  , rote learning a Nice for support of Program: logon to bear on The  , before fbank.   "
"R"," R", "87450","08:44:29.685219","172.16.112.100","194.7.248.153","TCP","60","25 → 3394 [ACK] Seq=155 Ack=1108 Win=7653 Len=0"
"R"," R", "87451","08:44:29.750544","172.16.112.100","194.7.248.153","SMTP","87","S: 250 OK Queued mail for delivery"
"R"," R", "87452","08:44:29.751329","194.7.248.153","172.16.112.100","SMTP","60","C: QUIT"
"R"," R", "87453","08:44:29.751728","172.16.112.100","194.7.248.153","SMTP","109","S: 250 OK Signing off.  Pleasure doing business with you"
"R"," R", "87454","08:44:29.754348","194.7.248.153","172.16.112.100","TCP","60","3394 → 25 [FIN, ACK] Seq=1114 Ack=243 Win=32120 Len=0"
"R"," R", "87455","08:44:29.754483","172.16.112.100","194.7.248.153","TCP","60","25 → 3394 [ACK] Seq=243 Ack=1115 Win=7647 Len=0"
"R"," R", "87456","08:44:29.754759","172.16.112.100","194.7.248.153","TCP","60","25 → 3394 [FIN, ACK] Seq=243 Ack=1115 Win=7647 Len=0"
"R"," R", "87457","08:44:29.755565","194.7.248.153","172.16.112.100","TCP","60","3394 → 25 [ACK] Seq=1115 Ack=244 Win=32120 Len=0"
"R"," R", "87458","08:44:30.966103","172.16.115.5","207.121.184.87","TCP","60","27716 → 80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"R"," R", "87459","08:44:30.969304","207.121.184.87","172.16.115.5","TCP","60","80 → 27716 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"R"," R", "87460","08:44:30.969482","172.16.115.5","207.121.184.87","TCP","60","27716 → 80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"R"," R", "87461","08:44:30.970059","172.16.115.5","207.121.184.87","HTTP","377","GET /classifieds HTTP/1.0 "
"R"," R", "87462","08:44:30.987802","207.121.184.87","172.16.115.5","TCP","60","80 → 27716 [ACK] Seq=1 Ack=324 Win=32736 Len=0"
"R"," R", "87463","08:44:31.007236","207.121.184.87","172.16.115.5","HTTP","532","HTTP/1.1 302 Moved Temporarily  (text/html)HTTP/1.0 302 Found "
"R"," R", "87464","08:44:31.007305","207.121.184.87","172.16.115.5","TCP","60","80 → 27716 [FIN, ACK] Seq=479 Ack=324 Win=32736 Len=0"
"R"," R", "87465","08:44:31.007433","172.16.115.5","207.121.184.87","TCP","60","27716 → 80 [ACK] Seq=324 Ack=480 Win=31641 Len=0"
"R"," R", "87466","08:44:31.007819","172.16.115.5","207.121.184.87","TCP","60","27716 → 80 [FIN, ACK] Seq=324 Ack=480 Win=32120 Len=0"
"R"," R", "87467","08:44:31.009519","172.16.112.20","192.168.1.20","DNS","86","Standard query 0x680e A classifieds.townonline.com"
"R"," R", "87468","08:44:31.010577","207.121.184.87","172.16.115.5","TCP","60","80 → 27716 [ACK] Seq=480 Ack=325 Win=32735 Len=0"
"R"," R", "87469","08:44:31.014472","192.168.1.20","172.16.112.20","DNS","146","Standard query response 0x680e A classifieds.townonline.com A 207.82.245.89 NS aesop.world.net A 192.168.1.20"
"R"," R", "87470","08:44:31.015663","172.16.115.5","207.82.245.89","TCP","60","27717 → 80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"R"," R", "87471","08:44:31.022651","207.82.245.89","172.16.115.5","TCP","60","80 → 27717 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"R"," R", "87472","08:44:31.022801","172.16.115.5","207.82.245.89","TCP","60","27717 → 80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"R"," R", "87473","08:44:31.023274","172.16.115.5","207.82.245.89","HTTP","327","GET / HTTP/1.0 "
"R"," R", "87474","08:44:31.042002","207.82.245.89","172.16.115.5","TCP","581","[TCP segment of a reassembled PDU]"
"R"," R", "87475","08:44:31.042069","207.82.245.89","172.16.115.5","HTTP","60","HTTP/1.0 302 Found  (text/html)"
"R"," R", "87476","08:44:31.042209","172.16.115.5","207.82.245.89","TCP","60","27717 → 80 [ACK] Seq=274 Ack=529 Win=31592 Len=0"
"R"," R", "87477","08:44:31.042616","172.16.115.5","207.82.245.89","TCP","60","27717 → 80 [FIN, ACK] Seq=274 Ack=529 Win=32120 Len=0"
"R"," R", "87478","08:44:31.045219","172.16.115.5","207.82.245.89","TCP","60","27719 → 80 [SYN] Seq=0 Win=512 Len=0 MSS=1460"
"R"," R", "87479","08:44:31.047413","207.82.245.89","172.16.115.5","TCP","60","80 → 27717 [ACK] Seq=529 Ack=275 Win=32735 Len=0"
"R"," R", "87480","08:44:31.049630","207.82.245.89","172.16.115.5","TCP","60","80 → 27719 [SYN, ACK] Seq=0 Ack=1 Win=32736 Len=0 MSS=1460"
"R"," R", "87481","08:44:31.049769","172.16.115.5","207.82.245.89","TCP","60","27719 → 80 [ACK] Seq=1 Ack=1 Win=32120 Len=0"
"R"," R", "87482","08:44:31.050272","172.16.115.5","207.82.245.89","HTTP","369","GET /goccnc/link.cgi/CNC/696701136/top/main.tpl HTTP/1.0 "
"R"," R", "87483","08:44:31.067820","207.82.245.89","172.16.115.5","TCP","60","80 → 27719 [ACK] Seq=1 Ack=316 Win=32736 Len=0"
"R"," R", "87484","08:44:31.072501","207.82.245.89","172.16.115.5","TCP","1514","[TCP segment of a reassembled PDU]"
"R"," R", "87485","08:44:31.073769","207.82.245.89","172.16.115.5","TCP","1514","[TCP segment of a reassembled PDU]"
"R"," R", "87486","08:44:31.081058","172.16.115.5","207.82.245.89","TCP","60","27719 → 80 [ACK] Seq=316 Ack=2921 Win=32120 Len=0"
"R"," R", "87487","08:44:31.087524","207.82.245.89","172.16.115.5","TCP","1514","[TCP segment of a reassembled PDU]"
"R"," R", "87488","08:44:31.088773","207.82.245.89","172.16.115.5","TCP","1514","[TCP segment of a reassembled PDU]"
"R"," R", "87489","08:44:31.089992","207.82.245.89","172.16.115.5","TCP","1514","[TCP segment of a reassembled PDU]"
