"R"," R", "297491","11:23:52.808430","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297492","11:23:52.827190","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2173 Ack=40643 Win=32120 Len=0"
"R"," R", "297493","11:23:52.957845","","","LOOP","60","Reply"
"R"," R", "297494","11:23:53.704317","172.16.114.50","172.16.112.10","NTP","90","NTP Version 3, client"
"R"," R", "297495","11:23:53.704793","172.16.112.10","172.16.114.50","NTP","90","NTP Version 3, server"
"R"," R", "297496","11:23:54.127235","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297497","11:23:54.128365","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297498","11:23:54.146929","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2174 Ack=40644 Win=32120 Len=0"
"R"," R", "297499","11:23:55.056997","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297500","11:23:55.058194","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297501","11:23:55.076722","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2175 Ack=40645 Win=32120 Len=0"
"R"," R", "297502","11:23:56.376753","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297503","11:23:56.377956","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297504","11:23:56.396449","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2176 Ack=40646 Win=32120 Len=0"
"R"," R", "297505","11:23:56.866477","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297506","11:23:56.867557","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297507","11:23:56.886343","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2177 Ack=40647 Win=32120 Len=0"
"R"," R", "297508","11:23:57.217316","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297509","11:23:57.218662","197.218.177.69","172.16.114.148","TELNET","81","Telnet Data ..."
"R"," R", "297510","11:23:57.236270","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=345 Ack=7404 Win=32120 Len=0"
"R"," R", "297511","11:23:57.356384","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297512","11:23:57.357496","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297513","11:23:57.376251","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2178 Ack=40648 Win=32120 Len=0"
"R"," R", "297514","11:23:57.716538","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297515","11:23:57.717750","197.218.177.69","172.16.114.148","TELNET","62","Telnet Data ..."
"R"," R", "297516","11:23:57.736180","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=346 Ack=7412 Win=32120 Len=0"
"R"," R", "297517","11:23:57.906443","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297518","11:23:57.907894","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297519","11:23:57.926137","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=347 Ack=7413 Win=32120 Len=0"
"R"," R", "297520","11:23:58.096421","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297521","11:23:58.097768","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297522","11:23:58.116098","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=348 Ack=7414 Win=32120 Len=0"
"R"," R", "297523","11:23:58.496247","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297524","11:23:58.497458","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297525","11:23:58.516004","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=349 Ack=7415 Win=32120 Len=0"
"R"," R", "297526","11:23:58.677904","172.16.113.105","194.7.248.153","TELNET","60","Telnet Data ..."
"R"," R", "297527","11:23:58.679085","194.7.248.153","172.16.113.105","TELNET","60","Telnet Data ..."
"R"," R", "297528","11:23:58.695963","172.16.113.105","194.7.248.153","TCP","60","17371 → 23 [ACK] Seq=2180 Ack=40650 Win=32120 Len=0"
"R"," R", "297529","11:23:58.996035","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297530","11:23:58.997473","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297531","11:23:59.015898","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=350 Ack=7416 Win=32120 Len=0"
"R"," R", "297532","11:23:59.235964","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297533","11:23:59.237176","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297534","11:23:59.255848","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=351 Ack=7417 Win=32120 Len=0"
"R"," R", "297535","11:23:59.425924","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297536","11:23:59.427208","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297537","11:23:59.445807","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=352 Ack=7418 Win=32120 Len=0"
"R"," R", "297538","11:23:59.612060","135.13.216.191","172.16.112.50","TELNET","60","Telnet Data ..."
"R"," R", "297539","11:23:59.612469","172.16.112.50","135.13.216.191","TELNET","60","Telnet Data ..."
"R"," R", "297540","11:23:59.631327","135.13.216.191","172.16.112.50","TCP","60","4112 → 23 [ACK] Seq=2252 Ack=36647 Win=32120 Len=0"
"R"," R", "297541","11:23:59.631824","172.16.112.50","135.13.216.191","TELNET","377","Telnet Data ..."
"R"," R", "297542","11:23:59.651289","135.13.216.191","172.16.112.50","TCP","60","4112 → 23 [ACK] Seq=2252 Ack=36970 Win=32120 Len=0"
"R"," R", "297543","11:23:59.915834","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297544","11:23:59.917170","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
"R"," R", "297545","11:23:59.935706","172.16.114.148","197.218.177.69","TCP","60","14448 → 23 [ACK] Seq=353 Ack=7419 Win=32120 Len=0"
"R"," R", "297546","11:24:00.440630","172.16.114.148","197.218.177.69","TELNET","60","Telnet Data ..."
"R"," R", "297547","11:24:00.446057","197.218.177.69","172.16.114.148","TELNET","60","Telnet Data ..."
